Filename	Artist	Album	Year	Trackno	Title
c:\music\SCI2016-03-20.akgBBLV\Sci3-20-16S3-08.flac			0	0	
c:\music\SCI2016-03-20.akgBBLV\Sci3-20-16S3-09.flac			0	0	
c:\music\SCI2016-03-20.akgBBLV\Sci3-20-16S3-10.flac			0	0	
c:\music\SCI2016-03-20.akgBBLV\Sci3-20-16S3-11.flac			0	0	
c:\music\SCI2016-03-20.akgBBLV\Sci3-20-16S3-12.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t01.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t02.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t03.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t04.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t05.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t06.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t07.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t08.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s1t09.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t01.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t02.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t03.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t04.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t05.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t06.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t07.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t08.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t09.flac			0	0	
c:\music\SCI20160313\SCI 2016-03-13 Arlington Theatre, Santa Barbara, CA\SCI2016-03-13s2t10.flac			0	0	
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t01.flac	State Radio	The Social; Orlando, FL	2006	1	Right Me Up
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t02.flac	State Radio	The Social; Orlando, FL	2006	2	Democracy in Kind
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t03.flac	State Radio	The Social; Orlando, FL	2006	3	Camilo
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t04.flac	State Radio	The Social; Orlando, FL	2006	4	Florida Welcome & Heady Riser Tease
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t05.flac	State Radio	The Social; Orlando, FL	2006	5	Indian Moon
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t06.flac	State Radio	The Social; Orlando, FL	2006	6	Happy Birthday
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t07.flac	State Radio	The Social; Orlando, FL	2006	7	Mr. Larkin
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t08.flac	State Radio	The Social; Orlando, FL	2006	8	Time Served
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t09.flac	State Radio	The Social; Orlando, FL	2006	9	Time Served
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t10.flac	State Radio	The Social; Orlando, FL	2006	10	The Diner Song
c:\music\sr2006-03-03.skm-184.flac16\sr2006-03-03t11.flac	State Radio	The Social; Orlando, FL	2006	11	Man in the Hall
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t01.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t02.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t03.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t04.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t05.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t06.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t07.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t08.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t09.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t10.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t11.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t12.flac			0	0	
c:\music\sr2006-08-20.sbd.flac16\sr2006-08-20t13.flac			0	0	
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t01.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	1	Intro
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t02.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	2	Revolutionaries
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t03.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	3	Good Graces
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t04.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	4	The Waitress
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t05.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	5	State Inspector
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t06.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	6	Man in the Hall
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t07.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	7	Fight No More
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t08.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	8	Calvado's Chopper
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t09.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	9	Rushian
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t10.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	10	Omar Bay
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t11.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	11	Arsenic and Clover
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t12.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	12	Gunship Politico
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t13.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	13	Gang of Thieves
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t14.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	14	Black Cab Motorcade
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t15.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	15	Blood Escaping Man
c:\music\sr2007-11-15.SI.SEHM-1\sr2007-11-15t16.flac	State Radio	2007-11-15 - TLA - Philadelphia, PA	0	16	Camilo
c:\music\sr2009-12-31.akg1000\sr2009-12-31t01.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	1	Intro
c:\music\sr2009-12-31.akg1000\sr2009-12-31t02.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	2	Calling All Crows
c:\music\sr2009-12-31.akg1000\sr2009-12-31t03.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	3	Wicker Plane
c:\music\sr2009-12-31.akg1000\sr2009-12-31t04.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	4	Arsenic & Clover
c:\music\sr2009-12-31.akg1000\sr2009-12-31t05.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	5	Right Me Up
c:\music\sr2009-12-31.akg1000\sr2009-12-31t06.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	6	Mansin Humanity
c:\music\sr2009-12-31.akg1000\sr2009-12-31t07.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	7	Barn Storming
c:\music\sr2009-12-31.akg1000\sr2009-12-31t08.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	8	Time Served
c:\music\sr2009-12-31.akg1000\sr2009-12-31t09.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	9	Bohemian Grove
c:\music\sr2009-12-31.akg1000\sr2009-12-31t10.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	10	Gang of Thieves
c:\music\sr2009-12-31.akg1000\sr2009-12-31t11.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	11	Camilo
c:\music\sr2009-12-31.akg1000\sr2009-12-31t12.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	12	Knights of Bostonia
c:\music\sr2009-12-31.akg1000\sr2009-12-31t13.flac	State Radio	2009-12-31 The Orange Peel, Asheville, NC	0	13	The Waitress
c:\music\sr2010-01-22.matrix\sr2010-01-22t01.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	1	Calling All Crows
c:\music\sr2010-01-22.matrix\sr2010-01-22t02.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	2	Revolutionaries
c:\music\sr2010-01-22.matrix\sr2010-01-22t03.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	3	Mr. Larkin >
c:\music\sr2010-01-22.matrix\sr2010-01-22t04.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	4	Doctor Ron the Actor
c:\music\sr2010-01-22.matrix\sr2010-01-22t05.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	5	Bohemian Grove
c:\music\sr2010-01-22.matrix\sr2010-01-22t06.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	6	Time Served
c:\music\sr2010-01-22.matrix\sr2010-01-22t07.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	7	Gang of Thieves
c:\music\sr2010-01-22.matrix\sr2010-01-22t08.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	8	Blood Escaping Man
c:\music\sr2010-01-22.matrix\sr2010-01-22t09.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	9	Omar Bay
c:\music\sr2010-01-22.matrix\sr2010-01-22t10.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	10	Camilo
c:\music\sr2010-01-22.matrix\sr2010-01-22t11.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	11	Arsenic & Clover
c:\music\sr2010-01-22.matrix\sr2010-01-22t12.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	12	The Diner Song
c:\music\sr2010-01-22.matrix\sr2010-01-22t13.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	13	Rocket Reducer no.62
c:\music\sr2010-01-22.matrix\sr2010-01-22t14.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	14	Knights of Bostonia
c:\music\sr2010-01-22.matrix\sr2010-01-22t15.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	15	Encore Break
c:\music\sr2010-01-22.matrix\sr2010-01-22t16.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	16	Mansin Humanity
c:\music\sr2010-01-22.matrix\sr2010-01-22t17.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	17	Gunship Politico > 
c:\music\sr2010-01-22.matrix\sr2010-01-22t18.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	18	Zombie
c:\music\sr2010-01-22.matrix\sr2010-01-22t19.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	19	2nd Encore Break
c:\music\sr2010-01-22.matrix\sr2010-01-22t20.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	20	Right Me Up
c:\music\sr2010-01-22.matrix\sr2010-01-22t21.flac	State Radio	2010-01-22 Boulder Theater, Boulder, CO	0	21	Olli Olli
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t01.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	1	Intro
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t02.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	2	Calling All Crows
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t03.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	3	Mansin Humanity
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t04.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	4	People to People > 
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t05.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	5	Arsenic & Clover 
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t06.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	6	Ill Advised
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t07.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	7	Omar Bay
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t08.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	8	Mr. Larkin > 
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t09.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	9	Doctor Ron the Actor
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t10.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	10	Adelaide
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t11.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	11	Bohemian Grove
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t12.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	12	Knights of Bostonia
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t13.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	13	Right Me Up
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t14.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	14	Barn Storming
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t15.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	15	Gang of Thieves
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t16.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	16	Encore Break
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t17.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	17	Olli Olli
c:\music\sr2010-02-25.akg.c535eb\sr2010-02-25t18.flac	State Radio	2010-02-25 Cat's Cradle, Carrboro, NC	0	18	The Diner Song
c:\music\sr2010-10-29\sr2010-10-29t01.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	1	Mansin Humanity
c:\music\sr2010-10-29\sr2010-10-29t02.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	2	Good Graces
c:\music\sr2010-10-29\sr2010-10-29t03.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	3	Guantanamo
c:\music\sr2010-10-29\sr2010-10-29t04.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	4	Calvado's Chopper
c:\music\sr2010-10-29\sr2010-10-29t05.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	5	Arsenic & Clover
c:\music\sr2010-10-29\sr2010-10-29t06.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	6	Calling All Crows
c:\music\sr2010-10-29\sr2010-10-29t07.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	7	Wicker Plane 
c:\music\sr2010-10-29\sr2010-10-29t08.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	8	Gang of Thieves
c:\music\sr2010-10-29\sr2010-10-29t09.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	9	Desert Queen
c:\music\sr2010-10-29\sr2010-10-29t10.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	10	Knights of Bostonia
c:\music\sr2010-10-29\sr2010-10-29t11.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	11	Roadway Broken 
c:\music\sr2010-10-29\sr2010-10-29t12.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	12	Sudan
c:\music\sr2010-10-29\sr2010-10-29t13.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	13	Camilo
c:\music\sr2010-10-29\sr2010-10-29t14.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	14	State Inspector
c:\music\sr2010-10-29\sr2010-10-29t15.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	15	Encore Break
c:\music\sr2010-10-29\sr2010-10-29t16.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	16	Fall of the American Empire
c:\music\sr2010-10-29\sr2010-10-29t17.flac	State Radio	2010-10-29 Calvin Theater, Northampton, MA 	2010	17	Man in the Hall
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t01.flac	State Radio, State Radio, State Radio		2011	0	Gang of Thieves
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t02.flac	State Radio, State Radio, State Radio		2011	0	People to People
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t03.flac	State Radio, State Radio, State Radio		2011	0	Arsenic & Clover
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t04.flac	State Radio, State Radio, State Radio		2011	0	Mansin Humanity 
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t05.flac	State Radio, State Radio, State Radio		2011	0	The Waitress
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t06.flac	State Radio, State Radio, State Radio		2011	0	Big Man
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t07.flac	State Radio, State Radio, State Radio		2011	0	Revolutionaries
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t08.flac	State Radio, State Radio, State Radio		2011	0	CIA
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t09.flac	State Radio, State Radio, State Radio		2011	0	Calling All Crows
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t10.flac	State Radio, State Radio, State Radio		2011	0	Knights of Bostonia
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t11.flac	State Radio, State Radio, State Radio		2011	0	The Diner Song
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t12.flac	State Radio, State Radio, State Radio		2011	0	Time Served
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t13.flac	State Radio, State Radio, State Radio		2011	0	Camilo
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t14.flac	State Radio, State Radio, State Radio		2011	0	Doctor Ron the Actor
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t15.flac	State Radio, State Radio, State Radio		2011	0	Wicker Plane
c:\music\sr2011-05-06.mg210.flac16f\sr2011-05-06t16.flac	State Radio, State Radio, State Radio		2011	0	State Inspector
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t01.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t02.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t03.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t04.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t05.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t06.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t07.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t08.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t09.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t10.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t11.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t12.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t13.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t14.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t15.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t16.flac			0	0	
c:\music\sr2011-11-12.m934b_24bit\sr2011-11-12.m934b.m221b.24bit-t17.flac			0	0	
c:\music\sr2011-11-19\stateradio2011-11-19t01.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	1	Fight No More
c:\music\sr2011-11-19\stateradio2011-11-19t02.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	2	Doctor Ron the Actor
c:\music\sr2011-11-19\stateradio2011-11-19t03.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	3	Roadway Broken
c:\music\sr2011-11-19\stateradio2011-11-19t04.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	4	Mansin Humanity
c:\music\sr2011-11-19\stateradio2011-11-19t05.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	5	Calling All Crows
c:\music\sr2011-11-19\stateradio2011-11-19t06.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	6	Knights of Bostonia
c:\music\sr2011-11-19\stateradio2011-11-19t07.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	7	CIA
c:\music\sr2011-11-19\stateradio2011-11-19t08.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	8	Indian Moon
c:\music\sr2011-11-19\stateradio2011-11-19t09.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	9	Time Served
c:\music\sr2011-11-19\stateradio2011-11-19t10.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	10	Fall of the American Empire
c:\music\sr2011-11-19\stateradio2011-11-19t11.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	11	Banter / Big Man Intro
c:\music\sr2011-11-19\stateradio2011-11-19t12.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	12	Big Man
c:\music\sr2011-11-19\stateradio2011-11-19t13.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	13	Wicker Plane
c:\music\sr2011-11-19\stateradio2011-11-19t14.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	14	Benjamin Darling Part 1
c:\music\sr2011-11-19\stateradio2011-11-19t15.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	15	Arsenic & Clover
c:\music\sr2011-11-19\stateradio2011-11-19t16.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	16	Camilo
c:\music\sr2011-11-19\stateradio2011-11-19t17.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	17	Gang of Thieves
c:\music\sr2011-11-19\stateradio2011-11-19t18.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	18	Encore Break 
c:\music\sr2011-11-19\stateradio2011-11-19t19.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	19	Still & Silent
c:\music\sr2011-11-19\stateradio2011-11-19t20.flac	State Radio	2011-11-19 State Theater, Portland, ME	0	20	State Inspector
c:\music\The Rock\01 Hummel Gets the Rockets.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	1	Hummel Gets the Rockets
c:\music\The Rock\02 Rock House Jail.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	2	Rock House Jail
c:\music\The Rock\03 Jade.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	3	Jade
c:\music\The Rock\04 In the Tunnels.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	4	In the Tunnels
c:\music\The Rock\05 Mason’s Walk , First Launch.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	5	Mason's Walk / First Launch
c:\music\The Rock\06 Rocket Away.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	6	Rocket Away
c:\music\The Rock\07 Fort Walton - Kansas.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	7	Fort Walton - Kansas
c:\music\The Rock\08 The Chase.mp3	Nick Glennie-Smith, Hans Zimmer and Harry Gregson-Williams	The Rock: Original Motion Picture Score	1996	8	The Chase
c:\music\UM2016-04-22.KA300.flac24\Um2016-04-22Ka300Set101.flac			0	0	
c:\music\UM2016-04-22.KA300.flac24\Um2016-04-22Ka300Set102.flac			0	0	
c:\music\UM2016-04-22.KA300.flac24\Um2016-04-22Ka300Set103.flac			0	0	
